system,question_idx,question,question_type,prediction,gold_answer,llm_score,exact_match,f1_score,combined_score,retrieved_docs,correct_doc,failure_type,is_error
Azure_gpt4omini,77,List three teams that compete in South Africa's Basketball National League.,list,"Three teams that compete in South Africa's Basketball National League are Soweto Panthers, Tshwane Suns, and Egoli Magic.",Soweto Panthers,5,0,0.1999999999999999,0.6,"basketball_national_league_summary.txt, basketball_africa_league.txt, womens_basketball_league_africa.txt",basketball_national_league_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,78,List two types of tournaments featured in the Youzou Elite Basketball League.,list,The two types of tournaments featured in the Youzou Elite Basketball League are the Gabon Cup and the Cameroon Cup.,Gabon Cup,5,0,0.2222222222222222,0.6111111111111112,"youzou_elite_basketball_summary.txt, fiba_africa_youth_competitions_summary.txt, nigerian_premier_league_summary.txt",youzou_elite_basketball_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,79,List three existing partners of the Basketball Africa League mentioned.,list,"Three existing partners of the Basketball Africa League are NIKE, Wilson, and Afreximbank.",Rwanda Development Board,5,0,0.1428571428571428,0.5714285714285714,"bal_partners_playoffs_finals_summary.txt, bal_linking_african_teams_nba_summary.txt, basketball_africa_league.txt",bal_partners_playoffs_finals_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,80,List two age groups featured in FIBA Africa youth competitions.,list,The two age groups featured in FIBA Africa youth competitions are U16 and U18.,U16,5,0,0.1333333333333333,0.5666666666666667,"fiba_africa_youth_competitions_summary.txt, fiba_africa_youth_development.txt, fiba_africa_sub_zones_summary.txt",fiba_africa_youth_competitions_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,81,List three countries that confirmed participation in the postponed tournament.,list,"The three countries that confirmed participation in the postponed tournament are Uganda, Egypt, and Zambia.",Uganda,5,0,0.1333333333333333,0.5666666666666667,"afro_varsity_3x3_challenge_summary.txt, african_games_3x3_basketball_summary.txt, africabasket_two_countries.txt",afro_varsity_3x3_challenge_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,82,List three African players mentioned who joined US college basketball programs.,list,"1. Emmanuel Okorafor (Nigeria) - Joined Louisville
2. Joy Ighovodja (Nigeria) - Committed to Oral Roberts
3. Rueben Chinyelu (Nigeria) - Signed with Washington State",Emmanuel Okorafor,5,0,0.1739130434782608,0.5869565217391304,"nba_academy_bal_us_college_summary.txt, rise_of_african_basketball.txt, afro_varsity_3x3_challenge_summary.txt",nba_academy_bal_us_college_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,83,List four countries included in FIBA Africa Zone 4.,list,"The four countries included in FIBA Africa Zone 4 are Cameroon, Central African Republic, Chad, and Congo.",Cameroon,5,0,0.2,0.6,"fiba_africa_sub_zones_summary.txt, fiba_africa_history.txt, espn_africa_fiba_broadcast_deal_summary.txt",fiba_africa_sub_zones_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,84,List three countries that won medals in the women's 3x3 basketball tournament at the 2023 African Games.,list,"The three countries that won medals in the women's 3x3 basketball tournament at the 2023 African Games are:

1. Mali (Gold)
2. Nigeria (Silver)
3. DR Congo (Bronze)",Mali,5,0,0.1428571428571428,0.5714285714285714,"african_games_3x3_basketball_summary.txt, afro_varsity_3x3_challenge_summary.txt, africabasket_two_countries.txt",african_games_3x3_basketball_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,85,List two types of activities offered at Giants of Africa camps.,list,"1. Basketball training led by NBA personnel and local coaches.
2. Life skills sessions focusing on leadership, discipline, and community impact.",Basketball training,5,0,0.2608695652173913,0.6304347826086957,"giants_of_africa_camps_summary.txt, giants_of_africa_2025_kigali_summary.txt, fiba_africa_youth_development.txt",giants_of_africa_camps_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,86,List two major initiatives mentioned in the BAL global investment article.,list,"Two major initiatives mentioned in the BAL global investment article are:

1. BAL Advance: Focused on life after basketball, offering mentorship and business training.
2. Youth Development: Camps and grassroots programs that lay the foundation for professional careers.",BAL Advance,5,0,0.054054054054054,0.527027027027027,"bal_global_investment_summary.txt, investing_in_bal_private_investment_summary.txt, bal_africa_sports_economy_summary.txt",bal_global_investment_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,87,List two challenges mentioned regarding basketball infrastructure in Africa.,list,"Two challenges regarding basketball infrastructure in Africa are:

1. Shortage of modern basketball courts and training facilities.
2. Limited financial resources for grassroots programs and talent development.",Scarcity of indoor courts,3,0,0.1379310344827586,0.36896551724137927,"basketball_africa_infrastructure_summary.txt, africas_flashy_basketball_arenas_summary.txt, basketball_africa_societal_impact_summary.txt",basketball_africa_infrastructure_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,88,List three activities featured at the Giants of Africa 2025 Festival.,list,"Three activities featured at the Giants of Africa 2025 Festival are:

1. Basketball Tournament with round-robin games leading to Championship and All-Star matches.
2. Training Clinics conducted by NBA and WNBA coaches for young athletes.
3. Women’s Empowerment Event focusing on community engagement across participating countries.",Basketball Tournament,5,0,0.0851063829787234,0.5425531914893617,"giants_of_africa_2025_kigali_summary.txt, giants_of_africa_camps_summary.txt, african_games_3x3_basketball_summary.txt",giants_of_africa_2025_kigali_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,89,List three top African basketball clubs mentioned in the article.,list,"1. Petro de Luanda (Angola)
2. Al Ahly (Egypt)
3. Zamalek SC (Egypt)",Petro de Luanda,5,0,0.4,0.7,"top_10_african_basketball_clubs_summary.txt, africas_flashy_basketball_arenas_summary.txt, rise_of_african_basketball.txt",top_10_african_basketball_clubs_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,90,List three types of limitations sport faces in addressing SDGs.,list,"1. Resource Limitations: Lack of affordable sports equipment, funding for coaches, and appropriate facilities.
2. Access Limitations: Inaccessible infrastructure for people with disabilities and limited transport options in rural areas.
3. Social and Cultural Limitations: Barriers faced by women, girls, LGBT individuals, and ethnic minorities in conservative societies.",Resource limitations,5,0,0.1333333333333333,0.5666666666666667,"sports_limitations_addressing_sdgs_summary.txt, disability_barriers_in_sports_summary.txt, colonial_history_sport.txt",sports_limitations_addressing_sdgs_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,91,List three types of accessibility barriers in sports for people with disabilities.,list,"1. Physical Accessibility Barriers: Inaccessible facilities, equipment limitations, and communication issues.
2. Logistical Accessibility Barriers: Website accessibility issues, information gaps, and transportation hurdles.
3. Psychological Accessibility Barriers: Stigma, under-representation, and social isolation.",Physical accessibility barriers,5,0,0.1428571428571428,0.5714285714285714,"disability_barriers_in_sports_summary.txt, sports_limitations_addressing_sdgs_summary.txt, african_games_3x3_basketball_summary.txt",disability_barriers_in_sports_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,92,List two key initiatives of the NBA Africa and Opportunity International partnership.,list,"1. Court Construction: Building outdoor basketball courts in Nairobi, Kenya, and Kigali, Rwanda.
2. Youth Clinics: Conducting grassroots programs that teach basketball fundamentals and life skills.",Court construction,5,0,0.0769230769230769,0.5384615384615384,"nba_africa_opportunity_international_summary.txt, nba_africa_opportunity_courts_summary.txt, bal_gender_equality_initiatives_summary.txt",nba_africa_opportunity_international_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,93,List three key investment areas for private investment in BAL.,list,"The three key investment areas for private investment in the Basketball Africa League (BAL) are:

1. Infrastructure
2. Media & Content
3. Human Capital",Infrastructure,5,0,0.1666666666666666,0.5833333333333333,"investing_in_bal_private_investment_summary.txt, bal_global_investment_summary.txt, bal_africa_sports_economy_summary.txt",investing_in_bal_private_investment_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,94,List three BAL Foundational Partners mentioned in the agreement.,list,"The three BAL Foundational Partners mentioned in the agreement are NIKE, Jordan Brand, and Wilson.",NIKE,5,0,0.1333333333333333,0.5666666666666667,"bal_afd_education_inclusion_summary.txt, bal_partners_playoffs_finals_summary.txt, bal_rdb_multi_year_extension_summary.txt",bal_rdb_multi_year_extension_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,95,List three modern basketball arenas in Africa mentioned in the article.,list,"1. Kigali Arena (Rwanda)
2. Cairo Stadium Indoor Halls Complex (Egypt)
3. Dakar Arena (Senegal)",Kigali Arena,5,0,0.5263157894736842,0.763157894736842,"africas_flashy_basketball_arenas_summary.txt, basketball_influence_africa_summary.txt, basketball_africa_infrastructure_summary.txt",africas_flashy_basketball_arenas_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,96,List three challenges facing basketball development in Africa.,list,"Three challenges facing basketball development in Africa are:

1. **Infrastructure**: There is a significant shortage of modern basketball courts and training facilities across the continent.
2. **Funding**: Limited financial resources hinder grassroots programs and talent development initiatives.
3. **Talent Development**: There is a lack of structured junior leagues, systematic training plans, and trained coaches and technical officials.",Infrastructure shortage,5,0,0.1538461538461538,0.5769230769230769,"basketball_africa_infrastructure_summary.txt, basketball_africa_societal_impact_summary.txt, rise_of_african_basketball.txt",basketball_africa_societal_impact_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,97,List three social skills developed through youth basketball.,list,"The three social skills developed through youth basketball are communication, teamwork, and conflict resolution.",Communication,5,0,0.25,0.625,"youth_development_basketball_summary.txt, fiba_africa_youth_development.txt, basketball_africa_societal_impact_summary.txt",youth_development_basketball_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,98,List two activities conducted during the court unveiling events.,list,"1. A Jr. NBA/Jr. WNBA clinic for 80 youth (ages 16 and under).
2. A coaching clinic for 50 local coaches on the new court.",Jr. NBA/Jr. WNBA clinic,5,0,0.3076923076923077,0.6538461538461539,"nba_africa_opportunity_courts_summary.txt, nba_africa_opportunity_international_summary.txt, giants_of_africa_2025_kigali_summary.txt",nba_africa_opportunity_courts_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,99,List three types of FIBA tournaments covered in the ESPN Africa broadcast deal.,list,"The three types of FIBA tournaments covered in the ESPN Africa broadcast deal are:

1. FIBA Basketball World Cups (Men’s and Women’s)
2. Continental Cups (including FIBA AfroBasket)
3. Youth World Cups",FIBA Basketball World Cups,5,0,0.2666666666666667,0.6333333333333333,"espn_africa_fiba_broadcast_deal_summary.txt, africas_flashy_basketball_arenas_summary.txt, fiba_africa_youth_competitions_summary.txt",espn_africa_fiba_broadcast_deal_summary.txt,Bad Generation (right docs retrieved),True
Azure_gpt4omini,100,List three contributing factors to basketball's growing influence in Africa.,list,"1. Expansion of the Basketball Africa League (BAL) and its competitive play attracting new audiences.
2. NBA Africa programs, including Jr. NBA clinics and grassroots initiatives, fostering youth participation.
3. Enhanced digital strategy with improved streaming options and localized content boosting accessibility.",Basketball Africa League (BAL),5,0,0.1904761904761905,0.5952380952380952,"basketball_influence_africa_summary.txt, rise_of_african_basketball.txt, rise_and_rise_african_basketball.txt",basketball_influence_africa_summary.txt,Bad Generation (right docs retrieved),True
